"skuName","unitOfMeasure","type","retailPrice","unitPrice","currencyCode","location","effectiveStartDate","meterId","meterName","skuId","productName","serviceFamily"
"200 GB Commitment Tier","1/Day","Consumption","679.565","679.565","EUR","AE North","07/01/2023 00:00:00","645efca1-f3a2-58b3-b8c5-0e2350c712bf","200 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/02XS","Sentinel","Management and Governance"
"2000 GB Commitment Tier","1/Day","Consumption","6236.4","6236.4","USD","AE North","07/01/2023 00:00:00","b0d42be4-357f-5149-a665-fe3bec48d73d","2000 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/02X8","Sentinel","Management and Governance"
"2000 GB Commitment Tier","1/Day","Consumption","4963.5083","4963.5083","GBP","AE North","07/01/2023 00:00:00","b0d42be4-357f-5149-a665-fe3bec48d73d","2000 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/02X8","Sentinel","Management and Governance"
"2000 GB Commitment Tier","1/Day","Consumption","5949.6279","5949.6279","EUR","AE North","07/01/2023 00:00:00","b0d42be4-357f-5149-a665-fe3bec48d73d","2000 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/02X8","Sentinel","Management and Governance"
"25000 GB Commitment Tier","1/Day","Consumption","66289.8302","66289.8302","EUR","AE North","09/01/2023 00:00:00","6cbffdb7-cf3e-52e3-ad7e-cdc898fcefae","25000 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/03KS","Sentinel","Management and Governance"
"25000 GB Commitment Tier","1/Day","Consumption","55302.6384","55302.6384","GBP","AE North","09/01/2023 00:00:00","6cbffdb7-cf3e-52e3-ad7e-cdc898fcefae","25000 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/03KS","Sentinel","Management and Governance"
"25000 GB Commitment Tier","1/Day","Consumption","69485","69485","USD","AE North","09/01/2023 00:00:00","6cbffdb7-cf3e-52e3-ad7e-cdc898fcefae","25000 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/03KS","Sentinel","Management and Governance"
"300 GB Commitment Tier","1/Day","Consumption","991.9863","991.9863","EUR","AE North","07/01/2023 00:00:00","5776ed48-35aa-53a7-aa07-e21a6b91f1d7","300 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/02WK","Sentinel","Management and Governance"
"300 GB Commitment Tier","1/Day","Consumption","827.5697","827.5697","GBP","AE North","07/01/2023 00:00:00","5776ed48-35aa-53a7-aa07-e21a6b91f1d7","300 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/02WK","Sentinel","Management and Governance"
"300 GB Commitment Tier","1/Day","Consumption","1039.8","1039.8","USD","AE North","07/01/2023 00:00:00","5776ed48-35aa-53a7-aa07-e21a6b91f1d7","300 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/02WK","Sentinel","Management and Governance"
